,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
50,50,58,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:41:23,1,9,59,0,0,5,3,AD,40,1,2,2,31,28,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1038986566172782,17.962,4,88.0,BW,NCTL,ND,4.0,3.0,1.0,-1.0,0.17642454953143677,0.21853927294374162,0.0,-6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.8333333333333334,9.0,0.3333333333333333,1.0,0.0,3.5,2.0,23.4,23.4
51,51,59,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:42:31,1,9,60,0,0,5,3,40,40,1,1,2,31,29,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1402825034906261,23.411,6,123.0,BC,NCTL,D,4.0,4.0,0.0,0.0,0.19498896708429136,0.31801330803593636,0.0,-6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.8333333333333334,10.0,0.4,1.0,0.0,3.5,2.0,7.8,7.8
52,52,60,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:43:18,1,9,61,0,0,5,3,40,AD,1,1,1,32,29,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1187490680367091,28.259,7,121.0,BC,NCTL,ND,5.0,4.0,1.0,-1.0,0.29798530355662367,0.1463214363399855,0.0,-6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.8333333333333334,10.0,0.4,1.0,0.0,3.5,2.0,7.8,7.8
53,53,61,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:43:59,1,9,62,0,0,5,3,40,40,1,1,1,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062627933142647,3.14,1,130.0,C,NCTL,ND,6.0,4.0,2.0,-2.0,0.01867144454473169,0.007607944102294592,0.0,-6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.8333333333333334,10.0,0.4,1.0,0.0,3.5,2.0,0.0,0.0
54,54,62,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:44:29,1,9,63,0,0,5,3,AD,40,1,1,1,34,29,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1044273339749759,19.606,3,132.0,BW,NCTL,ND,7.0,4.0,3.0,-3.0,0.2997271134261357,0.10396481096320188,0.0,-7.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,7.0,0.8571428571428571,10.0,0.4,1.0,0.0,3.5,2.0,23.4,23.4
55,55,65,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:47:52,2,1,66,1,0,0,0,0,30,2,1,2,34,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0164974447261044,3.818,1,123.0,B,NCTL,ND,0.0,1.0,-1.0,1.0,0.0,0.01622969620995913,0.0,-7.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,7.0,0.8571428571428571,11.0,0.45454545454545453,0.0,1.0,3.5,2.0,0.0,0.0
56,56,66,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:48:17,2,1,67,1,0,0,0,0,40,2,1,2,34,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552061163903536,6.471,1,122.0,C,CTL,ND,0.0,2.0,-2.0,2.0,0.0,0.05231785101777323,0.0,-7.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,0.0,1.0,2.0,3.5,0.0,0.0
57,57,68,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:49:38,2,2,69,1,0,0,1,15,0,1,2,1,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010634548387534,3.715,1,102.0,BW,NCTL,ND,1.0,0.0,1.0,-1.0,0.010522644812114733,0.0,0.0,-7.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,3.5,2.0,23.4,23.4
58,58,69,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:50:14,2,2,70,1,0,0,1,30,0,1,2,2,36,34,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144301806992096,3.801,2,111.0,BW,NCTL,D,1.0,1.0,0.0,0.0,0.022545953109471828,0.03677086574886452,0.0,-7.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,3.5,2.0,23.4,23.4
59,59,70,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:51:10,2,2,71,1,0,0,1,30,15,1,1,2,36,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2324485895159212,40.171,12,118.0,BC,NCTL,D,1.0,2.0,-1.0,1.0,0.18860712851902564,0.6265393191233827,-1.0,-7.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,3.5,2.0,7.8,7.8
60,60,72,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:52:21,2,2,73,1,0,0,1,40,30,1,2,2,37,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.071093548780653,13.243,2,97.0,W,CTL,ND,1.0,3.0,-2.0,2.0,0.04891589486106376,0.2527121680311728,-2.0,-7.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,2.0,3.5,31.2,31.2
61,61,73,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:53:06,2,2,74,1,0,0,1,40,40,1,2,2,37,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0427618647399313,9.222,2,105.0,BC,NCTL,D,1.0,4.0,-3.0,3.0,0.023988302775158215,0.17100142891378764,-3.0,-7.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,3.5,2.0,7.8,7.8
62,62,74,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:54:11,2,2,75,1,0,0,1,40,AD,1,1,2,37,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0477842996380593,10.59,2,129.0,B,NCTL,ND,1.0,5.0,-4.0,4.0,0.022137935231390543,0.20337279032908712,-3.0,-7.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,3.5,2.0,0.0,0.0
63,63,75,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:54:56,2,3,76,1,0,0,2,0,0,2,1,2,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470387290054087,7.455,1,126.0,C,CTL,D,0.0,1.0,-1.0,1.0,0.0,0.04492549100842832,0.0,-7.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,0.0,1.0,2.0,3.5,0.0,0.0
64,64,76,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:55:20,2,3,77,1,0,0,2,0,15,2,1,2,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577952798601038,11.06,1,128.0,W,CTL,ND,0.0,2.0,-2.0,2.0,0.0,0.05463749078909425,0.0,-7.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,0.0,1.0,2.0,3.5,31.2,31.2
65,65,77,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:55:50,2,3,78,1,0,0,2,0,30,2,1,2,37,41,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650883162303948,5.077,3,108.0,BW,NCTL,D,0.0,3.0,-3.0,3.0,0.0,0.06111072221762613,0.0,-7.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,7.0,0.8571428571428571,11.0,0.45454545454545453,0.0,1.0,3.5,2.0,23.4,23.4
66,66,78,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:57:08,2,3,79,1,0,0,2,0,40,2,2,2,37,42,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2159375889601322,35.246,7,101.0,W,CTL,D,0.0,4.0,-4.0,4.0,0.0,0.17758936883002496,-1.0,-7.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,4.0,7.0,0.8571428571428571,11.0,0.45454545454545453,0.0,1.0,2.0,3.5,31.2,31.2
67,67,79,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:59:22,2,4,80,1,0,0,3,0,0,1,2,2,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3642383657091732,44.017,10,106.0,B,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.2669902671442837,0.0,-7.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,4.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,3.5,2.0,0.0,0.0
68,68,80,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:00:17,2,4,81,1,0,0,3,0,15,1,1,1,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327237728585177,9.173,1,111.0,C,NCTL,ND,1.0,1.0,0.0,0.0,0.08190934298650424,0.050222483713438154,0.0,-7.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,4.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,3.5,2.0,0.0,0.0
69,69,82,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:01:21,2,4,83,1,0,0,3,30,15,1,1,2,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3840298770486247,40.876,8,119.0,C,CTL,D,1.0,2.0,-1.0,1.0,0.2774722449399354,0.921742846017439,0.0,-7.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,4.0,7.0,0.8571428571428571,11.0,0.45454545454545453,1.0,0.0,2.0,3.5,0.0,0.0
70,70,83,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:02:05,2,4,84,1,0,0,3,30,30,1,2,2,39,45,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0799251718201412,15.558,4,95.0,C,NCTL,ND,1.0,3.0,-2.0,2.0,0.054542762106369776,0.2817820199642455,0.0,-7.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,4.0,7.0,0.8571428571428571,12.0,0.5,1.0,0.0,3.5,2.0,0.0,0.0
71,71,84,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:02:54,2,4,85,1,0,0,3,30,40,1,2,1,40,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0558093508113164,12.316,3,95.0,B,NCTL,ND,2.0,3.0,-1.0,1.0,0.11747412370184825,0.10571861438512696,0.0,-8.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,12.0,0.5,1.0,0.0,3.5,2.0,0.0,0.0
72,72,85,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:03:50,2,4,86,1,0,0,3,40,40,1,1,1,41,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0889330206455286,18.004,3,102.0,BW,CTL,ND,3.0,3.0,0.0,0.0,0.21111355711141166,0.12944368489759234,0.0,-9.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,12.0,0.5,1.0,0.0,2.0,3.5,23.4,23.4
73,73,86,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:04:21,2,4,87,1,0,0,3,AD,40,1,2,1,42,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3087679106399706,38.948,11,120.0,B,NCTL,D,4.0,3.0,1.0,-1.0,0.6781521891869192,0.3118726953467696,0.0,-9.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,12.0,0.5,1.0,0.0,3.5,2.0,0.0,0.0
74,74,87,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:05:38,2,5,88,1,0,1,3,0,0,2,1,2,42,46,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2034323360761295,15.177,5,113.0,W,CTL,D,0.0,1.0,-1.0,1.0,0.0,0.16904343516265657,0.0,-9.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,12.0,0.5,0.0,1.0,2.0,3.5,31.2,31.2
75,75,88,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:06:16,2,5,89,1,0,1,3,0,15,2,1,2,42,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0683756049288996,7.428,1,128.0,W,NCTL,D,0.0,2.0,-2.0,2.0,0.0,0.06399959397561311,0.0,-9.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,13.0,0.5384615384615384,0.0,1.0,3.5,2.0,31.2,31.2
76,76,89,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:06:46,2,5,90,1,0,1,3,0,30,2,2,1,43,47,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1442475836733587,16.135,6,111.0,C,NCTL,ND,1.0,2.0,-1.0,1.0,0.2521265252932116,0.2927098312723186,0.0,-9.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,14.0,0.5,0.0,1.0,3.5,2.0,0.0,0.0
77,77,90,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:07:42,2,5,91,1,0,1,3,15,30,2,1,1,44,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2406430885602352,27.317,8,131.0,BW,NCTL,D,2.0,2.0,0.0,0.0,0.5013959016269702,0.30742948954668275,0.0,-10.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,14.0,0.5,0.0,1.0,3.5,2.0,23.4,23.4
78,78,91,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:08:26,2,5,92,1,0,1,3,30,30,2,1,1,45,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2619257411649879,32.608,10,134.0,C,NCTL,D,3.0,2.0,1.0,-1.0,0.6226810325380541,0.25372019169482374,0.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,14.0,0.5,0.0,1.0,3.5,2.0,0.0,0.0
79,79,92,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:09:19,2,5,93,1,0,1,3,40,30,2,1,2,45,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.2006127235017419,24.947,5,123.0,B,NCTL,ND,3.0,3.0,0.0,0.0,0.2648344780075466,0.43192642995407354,0.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,15.0,0.5333333333333333,0.0,1.0,3.5,2.0,0.0,0.0
80,80,93,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:10:24,2,5,94,1,0,1,3,40,40,2,2,1,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2624273068633165,38.624,10,107.0,C,NCTL,ND,4.0,3.0,1.0,-1.0,0.5975307926052161,0.27479604403535396,0.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,15.0,0.5333333333333333,0.0,1.0,3.5,2.0,0.0,0.0
81,81,94,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:11:30,2,5,95,1,0,1,3,AD,40,2,1,2,46,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.1747075329745556,12.75,3,118.0,W,CTL,ND,4.0,4.0,0.0,0.0,0.2357224079912096,0.38444668877637406,0.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,0.0,1.0,2.0,3.5,31.2,31.2
82,82,95,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:12:08,2,5,96,1,0,1,3,40,40,2,1,2,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340657999972888,4.663,1,131.0,C,NCTL,ND,4.0,5.0,-1.0,1.0,0.04541306873491282,0.09248424161834708,0.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,0.0,1.0,3.5,2.0,0.0,0.0
83,83,97,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:14:48,2,6,98,1,0,1,4,0,0,1,2,2,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351231547126842,14.617,2,115.0,C,NCTL,ND,0.0,1.0,-1.0,1.0,0.0,0.03393137768465166,0.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,1.0,0.0,3.5,2.0,0.0,0.0
84,84,98,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:27,2,6,99,1,0,1,4,0,15,1,1,1,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239328173080833,6.076,1,109.0,C,NCTL,ND,1.0,1.0,0.0,0.0,0.06041942814241431,0.03704600275401567,0.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,1.0,0.0,3.5,2.0,0.0,0.0
85,85,99,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:55,2,6,100,1,0,1,4,15,15,1,2,2,47,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0299719394325529,6.246,2,91.0,C,NCTL,ND,1.0,2.0,-1.0,1.0,0.029099763095551397,0.09666732058167862,-1.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,1.0,0.0,3.5,2.0,0.0,0.0
86,86,100,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:16:53,2,6,101,1,0,1,4,15,30,1,1,1,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094280795456085,4.202,1,126.0,W,NCTL,ND,2.0,2.0,0.0,0.0,0.024143604257754327,0.014803583173882235,-1.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,1.0,0.0,3.5,2.0,31.2,31.2
87,87,101,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:17:22,2,6,102,1,0,1,4,30,30,1,1,1,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756889750437175,19.512,1,108.0,B,NCTL,D,3.0,2.0,1.0,-1.0,0.21108975772659952,0.08601150668891404,-1.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,1.0,0.0,3.5,2.0,0.0,0.0
88,88,102,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:17:48,2,6,103,1,0,1,4,40,30,1,1,2,49,54,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1911033089780259,47.896,10,97.0,W,NCTL,D,3.0,3.0,0.0,0.0,0.2542949685479277,0.41473723038833327,-1.0,-11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,1.0,0.0,3.5,2.0,31.2,31.2
89,89,105,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:19:57,2,7,106,1,0,2,4,0,0,2,1,1,52,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1129810625059306,13.776,4,118.0,BC,NCTL,D,1.0,0.0,1.0,-1.0,0.10151211580505087,0.0,0.0,-12.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,0.0,1.0,3.5,2.0,7.8,7.8
90,90,106,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:20:31,2,7,107,1,0,2,4,15,0,2,1,2,52,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.109747997126164,13.994,3,128.0,W,NCTL,D,1.0,1.0,0.0,0.0,0.15674410805397263,0.2556386295222435,-1.0,-12.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,0.0,1.0,3.5,2.0,31.2,31.2
91,91,107,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:21:06,2,7,108,1,0,2,4,15,15,2,1,2,52,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0899225962125011,17.608,3,132.0,C,NCTL,D,1.0,2.0,-1.0,1.0,0.08250365349336145,0.27407120447044925,-2.0,-12.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,0.0,1.0,3.5,2.0,0.0,0.0
92,92,109,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:22:15,2,7,110,1,0,2,4,15,40,2,1,1,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2651045832260163,14.758,2,108.0,W,NCTL,ND,2.0,2.0,0.0,0.0,0.5416828106503933,0.332131294719592,-2.0,-12.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,16.0,0.5625,0.0,1.0,3.5,2.0,31.2,31.2
93,93,110,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:22:46,2,7,111,1,0,2,4,30,40,2,2,1,54,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.3313722566389676,39.635,8,98.0,BW,NCTL,ND,3.0,2.0,1.0,-1.0,0.7466858085405338,0.3042476911598088,-2.0,-13.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,17.0,0.5294117647058824,0.0,1.0,3.5,2.0,23.4,23.4
94,94,111,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:23:58,2,7,112,1,0,2,4,40,40,2,2,1,55,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2166018246146754,28.309,8,115.0,BC,NCTL,D,4.0,2.0,2.0,-2.0,0.5914307146623324,0.17803838547034725,-2.0,-14.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,17.0,0.5294117647058824,0.0,1.0,3.5,2.0,7.8,7.8
95,95,112,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:25:01,2,7,113,1,0,2,4,AD,40,2,1,2,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0694804050481909,5.977,1,120.0,C,CTL,ND,4.0,3.0,1.0,-1.0,0.12177770901493984,0.15084755528389387,-2.0,-14.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,17.0,0.5294117647058824,0.0,1.0,2.0,3.5,0.0,0.0
96,96,113,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:25:32,2,7,114,1,0,2,4,40,40,2,1,2,55,59,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2125011861350973,26.376,7,130.0,C,NCTL,D,4.0,4.0,0.0,0.0,0.2777782118766262,0.4530367506434661,-2.0,-14.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,18.0,0.5555555555555556,0.0,1.0,3.5,2.0,0.0,0.0
97,97,114,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:26:17,2,7,115,1,0,2,4,40,AD,2,1,1,56,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0947281378356762,12.446,4,124.0,BW,NCTL,D,5.0,4.0,1.0,-1.0,0.24292378611561266,0.11928426295302032,-2.0,-15.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,19.0,0.5263157894736842,0.0,1.0,3.5,2.0,23.4,23.4
98,98,115,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:26:59,2,7,116,1,0,2,4,40,40,2,2,1,57,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1684176280009217,22.001,6,113.0,B,CTL,ND,6.0,4.0,2.0,-2.0,0.4324249068949912,0.17619764299518542,-2.0,-15.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,20.0,0.5,0.0,1.0,2.0,3.5,0.0,0.0
99,99,116,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:28:28,2,7,117,1,0,2,4,AD,40,2,1,1,58,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0586221854708617,6.693,2,130.0,BW,NCTL,ND,7.0,4.0,3.0,-3.0,0.1755375372948743,0.06088780782358231,-2.0,-16.0,1.0,2.0,0.0,6.0,0.0,1.0,0.0,4.0,7.0,0.8571428571428571,20.0,0.5,0.0,1.0,3.5,2.0,23.4,23.4
